ID,Association Number,Association Name,Donation Receipt Date,Foreign Entity Name,Type of Foreign Entity,Donation Amount,Currency,Exchange Rate,Donation Purpose,Donation Conditions,Donation Year,Donation Quarter,Main Funding from Foreign Entity
3329,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),26/09/2016,MEPI,מדינה זרה,0,שקל חדש,0.0,קידום ייצוג נשים וזכיותיהן במעמדת קבלת החלטות בחברה הערבית בישראל,אין תנאי,2015,4,לא
3330,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,123151,אירו,3.56,יצוג נשים,אין תנאי,2022,1,לא
3331,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,MEPI,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,דולר ארה~ב,0.0,יצוג נשים,אין תנאי,2022,1,לא
3332,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,דולר ארה~ב,0.0,יצוג נשים,אין תנאי,2022,1,לא
3333,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,אירו,0.0,יצוג נשים,אין תנאי,2022,1,לא
3334,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,MEPI,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,7658,דולר ארה~ב,3.38,יצוג נשים,אין תנאי,2022,1,לא
3335,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,דולר ארה~ב,0.0,יצוג נשים,אין תנאי,2022,1,לא
3336,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,אירו,0.0,יצוג נשים,אין תנאי,2022,1,לא
3337,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,MEPI,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,דולר ארה~ב,0.0,יצוג נשים,אין תנאי,2022,1,לא
3338,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,דולר ארה~ב,0.0,יצוג נשים,אין תנאי,2022,1,לא
3339,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,232774,אירו,3.56,יצוג נשים,אין תנאי,2022,1,לא
3340,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,MEPI,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,דולר ארה~ב,0.0,יצוג נשים,אין תנאי,2022,1,לא
3341,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),22/08/2023,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,151917,דולר ארה~ב,3.42,יצוג נשים,אין תנאי,2022,1,לא
3342,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),01/11/2020,MEPI,מדינה זרה,252299,שקל חדש,3.69,ייצוג נשים,אין תנאי,2019,1,לא
3343,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),01/11/2020,MEPI,מדינה זרה,95903,שקל חדש,3.58,ייצוג נשים,אין תנאי,2019,1,לא
3344,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),01/11/2020,MEPI,מדינה זרה,0,שקל חדש,0.0,ייצוג נשים,אין תנאי,2019,2,לא
3345,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),01/11/2020,MEPI,מדינה זרה,0,שקל חדש,0.0,ייצוג נשים,אין תנאי,2019,3,לא
3346,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),01/11/2020,MEPI,מדינה זרה,67186,שקל חדש,3.46,ייצוג נשים,אין תנאי,2019,4,לא
3347,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),01/11/2020,איחוד אירופי,איחוד~ ארגון או חבר של מדינות זרות,0,שקל חדש,0.0,לפרוייקט וועד פעולה לשיוויון,אין תנאי,2019,2,לא
3348,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),01/11/2020,איחוד אירופי,איחוד~ ארגון או חבר של מדינות זרות,437453,שקל חדש,3.87,לפרוייקט וועד פעולה לשיוויון,אין תנאי,2019,3,לא
3349,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),01/11/2020,איחוד אירופי,איחוד~ ארגון או חבר של מדינות זרות,0,שקל חדש,0.0,לפרוייקט וועד פעולה לשיוויון,אין תנאי,2019,4,לא
3350,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),19/07/2021,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,אירו,0.0,אין,אין תנאי,2020,4,לא
3351,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),19/07/2021,MEPI,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,116886,דולר ארה~ב,3.33,ייצוג ותעסוקת נשים,אין תנאי,2020,4,לא
3352,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),15/07/2021,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,0,אירו,0.0,אין,אין תנאי,2020,2,לא
3353,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),15/07/2021,MEPI,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,27580,דולר ארה~ב,3.45,ייצוג ותעסוקת נשים,אין תנאי,2020,2,לא
3354,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),15/07/2021,EU,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,333613,אירו,3.8,ייצוג ותעסוקת נשים,אין תנאי,2020,1,לא
3355,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),15/07/2021,MEPI,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,136999,דולר ארה~ב,3.43,ייצוג ותעסוקת נשים,אין תנאי,2020,1,לא
3356,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),09/01/2024,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,173424,שקל חדש,0.0,יצצוג נשים,אין תנאי,2023,1,לא
3357,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),09/01/2024,USAID,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,7674,שקל חדש,0.0,יצצוג נשים,אין תנאי,2023,1,לא
3358,580207199,סיוע לנשים ונערות נגד אלימות (ע~ר),09/01/2024,איחוד אירופי,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,121150,אירו,4.25,יצוד נשים,אין תנאי,2023,1,לא
3359,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),15/01/2024,שגרירות סין,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,26466,שקל חדש,0.0,לפעילות השוטפת של העמותה כולל חלוקת מלגות~ טיולים~ הרצאות וכדומה,אין תנאי,2023,3,כן
3360,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),15/01/2024,שגרירות סין,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,2400,שקל חדש,0.0,לפעילות השוטפת של העמותה כולל חלוקת מלגות~ טיולים~ הרצאות וכדומה,אין תנאי,2023,4,כן
3361,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),15/01/2024,שגרירות סין,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,45000,שקל חדש,0.0,לפעילות השוטפת של העמותה כולל חלוקת מלגות~ טיולים~ הרצאות וכדומה,שיהיה סיקור תקשורתי כלשהוא לפעילויות ספציפיות (מתוך הפעילות השוטפת) שימומנו מתרומה זו,2023,4,כן
3362,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),05/08/2024,שגרירות סין בישראל,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,52900,שקל חדש,0.0,לפעילות השוטפת של העמותה כולל חלוקת מלגות~ טיולים~ הרצאות וכדומה,אין תנאי,2024,2,לא
3363,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),09/01/2021,שגרירות סין בישראל,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,34000,דולר ארה~ב,3.4,פעילות שוטפת,אין תנאי,2019,3,כן
3364,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),16/01/2021,שגרירות סין בישראל,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,33074,דולר ארה~ב,3.31,פעילות שוטפת,אין תנאי,2020,4,כן
3365,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),05/02/2023,שגרירות סין,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,32000,דולר ארה~ב,3.2,לפעילות השוטפת ולמלגות לסטודנטים סינים,אין תנאי,2022,4,כן
3366,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),05/02/2023,שגרירות סין בישראל,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,28303,דולר ארה~ב,3.41,פעילות שוטפת,אין תנאי,2022,4,כן
3367,580209260,אגודת ידידות ישראל - סין שליד איגוד יוצאי סין (ע~ר),15/01/2022,שגרירות סין בישראל,אורגן~ רשות או נציגות של מדינה זרה או של איחוד מדינות זרות,32010,דולר ארה~ב,32.01,פעילות שוטפת,אין תנאי,2021,4,כן
3368,580210375,מכון הערבה ללימודי הסביבה (ע~ר),18/04/2022,USAID,מדינה זרה,190860,דולר ארה~ב,3.2,מחקר,הגשת דוח מעקב,2021,1,לא
3369,580210375,מכון הערבה ללימודי הסביבה (ע~ר),19/04/2022,USAID,מדינה זרה,81452,דולר ארה~ב,3.2,מחקר,הגשת דוח מעקב,2021,2,לא
3370,580210375,מכון הערבה ללימודי הסביבה (ע~ר),19/04/2022,USAID,מדינה זרה,169000,דולר ארה~ב,3.11,מחקר,דיווח~ העברה של 723$ לשותפים בארץ,2021,3,לא
3371,580210375,מכון הערבה ללימודי הסביבה (ע~ר),19/04/2022,האיחוד האירופי,איחוד~ ארגון או חבר של מדינות זרות,732438,אירו,3.5,דיפלומדיה סביבתית,הגשת דוח מעקב,2021,3,לא
3372,580210375,מכון הערבה ללימודי הסביבה (ע~ר),07/06/2023,THE EUROPEAN COMMISSSION,איחוד~ ארגון או חבר של מדינות זרות,147873,אירו,3.53,מענק שנה שלישית תמיכה בישום דיפלומטיה ציבורית,הגשת דוח מעקב,2022,4,לא
3373,580210375,מכון הערבה ללימודי הסביבה (ע~ר),07/06/2023,USA,מדינה זרה,203607,דולר ארה~ב,3.44,מחקר,הגשת דוח מעקב,2022,4,לא
3374,580210375,מכון הערבה ללימודי הסביבה (ע~ר),07/06/2023,CROWN,מדינה זרה,306077,דולר ארה~ב,3.06,מחקר,דיווח,2022,4,לא
3375,580210375,מכון הערבה ללימודי הסביבה (ע~ר),07/06/2023,THE EUROPEAN COMMISSSION,איחוד~ ארגון או חבר של מדינות זרות,147873,אירו,3.53,מענק שנה שלישית תמיכה בישום דיפלומטיה ציבורית,הגשת דוח מעקב,2022,4,לא
3376,580210375,מכון הערבה ללימודי הסביבה (ע~ר),07/06/2023,USA,מדינה זרה,203607,דולר ארה~ב,3.44,מחקר,הגשת דוח מעקב,2022,4,לא
3377,580210375,מכון הערבה ללימודי הסביבה (ע~ר),11/05/2021,USAID,מדינה זרה,20775,דולר ארה~ב,3.45,מחקר,הסכם עם ממשלת ארצות הברית,2020,3,לא
3378,580210375,מכון הערבה ללימודי הסביבה (ע~ר),11/05/2021,USAID,מדינה זרה,19313,דולר ארה~ב,3.41,מחקר,הסכם עם ממשלת ארצות הברית,2020,3,לא
3379,580210375,מכון הערבה ללימודי הסביבה (ע~ר),11/05/2021,USAID,מדינה זרה,18429,דולר ארה~ב,3.41,מחקר,הסכם עם ממשלת ארצות הברית,2020,3,לא
3380,580210375,מכון הערבה ללימודי הסביבה (ע~ר),10/08/2020,שחרירות ארה~ב,מדינה זרה,87350,דולר ארה~ב,3.51,מחקר,הסכם עם ממשלת ארה~ב,2020,2,לא
3381,580210375,מכון הערבה ללימודי הסביבה (ע~ר),11/05/2021,USAID,מדינה זרה,234300,דולר ארה~ב,3.45,מחקר,הסכם עם ממשלת ארצות הברית,2020,3,לא
3382,580210375,מכון הערבה ללימודי הסביבה (ע~ר),11/05/2021,THE KINGDOM OF NETHERLANDSS,מדינה זרה,320625,אירו,3.96,מחקר,הסכם,2020,3,לא
3383,580210375,מכון הערבה ללימודי הסביבה (ע~ר),11/05/2021,USAID,מדינה זרה,19313,דולר ארה~ב,3.41,מחקר,הסכם עם ממשלת ארצות הברית,2020,3,לא
3384,580210375,מכון הערבה ללימודי הסביבה (ע~ר),11/05/2021,USAID,מדינה זרה,18429,דולר ארה~ב,3.41,מחקר,הסכם עם ממשלת ארצות הברית,2020,3,לא
3385,580210375,מכון הערבה ללימודי הסביבה (ע~ר),31/05/2020,ממשלת ארה~ב,מדינה זרה,20148,דולר ארה~ב,3.64,מחקר,על פי הסכם עם  USAID,2020,1,לא
3386,580210375,מכון הערבה ללימודי הסביבה (ע~ר),04/03/2020,ממשלת ארה~ב,מדינה זרה,164274,דולר ארה~ב,3.47,מחקר,לפי הסכם עם ממשלת ארה~ב,2019,4,לא
